id_course,ville,depart,arrivee,duree_estimee,distance,prix_eco,prix_confort,prix_confort_plus,heure_plage,disponibilite_vehicules,heure_plage_imputed,heure_num,is_pointe,is_nuit,dispo_ordinal,ville_encoded,vitesse_kmh,log_distance,log_duree,log_prix_eco
136,Yaounde,Chapelle Elig Effa,Okui Nkomo,17.0,8.798,2050.0,2200.0,2750.0,01h–02h,jaune,0,1,0,1,1,1,31.051764705882356,2.2821782832163833,2.8903717578961645,7.62608275807238
138,Yaounde,Fecafoot,Djeuga Palace,9.0,13.32,850.0,950.0,1100.0,17h–18h,vert,0,17,1,0,0,1,88.80000000000001,2.6616571615324998,2.302585092994046,6.7464121285733745
139,Yaounde,Rue 5.549,Lycee D'emana,20.0,11.278,1650.0,1700.0,2250.0,13h–14h,jaune,0,13,0,0,1,1,33.834,2.5078090430053046,3.044522437723423,7.409136443920128
140,Yaounde,Odza Petit Marché,Auberge Bleu Odza,5.0,4.249,400.0,500.0,,15h–16h,vert,0,15,0,0,0,1,50.988,1.6580375822701627,1.791759469228055,5.993961427306569
141,Yaounde,Yaounde Omnisports,Sunrise Beauty Academy,10.0,8.238,500.0,750.0,900.0,16h–17h,vert,0,16,0,0,0,1,49.428,2.2233254120084136,2.3978952727983707,6.2166061010848646
142,Yaounde,Fecafoot,BEAC,13.0,12.536,800.0,1150.0,1300.0,22h–23h,vert,0,22,0,1,0,1,57.85846153846153,2.6053528028638673,2.6390573296152584,6.68586094706836
143,Yaounde,Odza Petit Marché,Pharmacie du Stade,31.0,12.417,1950.0,2750.0,4000.0,13h–14h,vert,0,13,0,0,0,1,24.03290322580645,2.5965225596083346,3.4657359027997265,7.576097340623111
144,Yaounde,Odza Petit Marché,Sous Préfecture de Nkondengui,21.0,8.081,1500.0,1850.0,,13h–14h,jaune,0,13,0,0,1,1,23.088571428571427,2.2061843187076913,3.091042453358316,7.313886831633462
145,Yaounde,Evasion Bar,Ekié Carrefour Six Morts,18.0,3.92,950.0,1200.0,1750.0,16h–17h,vert,0,16,0,0,0,1,13.066666666666666,1.5933085305042167,2.9444389791664403,6.85751406254539
146,Yaounde,L'Hybride,Hôpital Général De Yaoundé,29.0,6.575,1800.0,3150.0,3300.0,18h–19h,vert,0,18,1,0,0,1,13.60344827586207,2.024853351395433,3.4011973816621555,7.496097345175956
147,Yaounde,Palais de Sports,Ministère du Domaine du Cadastre et Des Affaires Frontières,5.0,2.074,400.0,500.0,700.0,11h–12h,vert,0,11,0,0,0,1,24.887999999999998,1.122979645116404,1.791759469228055,5.993961427306569
148,Yaounde,Titi Garage,Mahima Essos,8.0,1.924,600.0,800.0,,08h–09h,vert,0,8,1,0,0,1,14.43,1.072952541887532,2.1972245773362196,6.398594934535208
149,Yaounde,Chapelle Nsimeyong,Santa Lucia,15.0,5.353,1800.0,1950.0,2600.0,22h–23h,vert,0,22,0,1,0,1,21.412,1.8489271422843963,2.772588722239781,7.496097345175956
150,Yaounde,Carrefour Bastos,Nlongkak,8.0,2.718,650.0,850.0,1100.0,14h–15h,vert,0,14,0,0,0,1,20.385,1.3131858892992523,2.1972245773362196,6.478509642208569
374,Yaounde,Ngoa Ekele,Dispensaire Messassi,32.0,15.928,1600.0,2450.0,4400.0,14h–15h,vert,0,14,0,0,0,1,29.865000000000002,2.828969055675889,3.4965075614664802,7.3783837129967145
151,Yaounde,Rue 5.549,Men travelL agence,18.0,3.352,,1750.0,2300.0,13h–14h,vert,0,13,0,0,0,1,11.173333333333334,1.4706355095536416,2.9444389791664403,
152,Yaounde,Lycee de Biyemassi,Cerimed,14.0,3.687,1150.0,1300.0,,14h–15h,vert,0,14,0,0,0,1,15.80142857142857,1.544792718940569,2.70805020110221,7.048386408721883
153,Yaounde,Nkom-Kana,Carrossel Temple de la Culture,26.0,5.158,1850.0,,,08h–09h,gris,0,8,1,0,0,1,11.903076923076924,1.8177520495023087,3.295836866004329,7.523481312573497
154,Yaounde,Rue 4.761,Florencia Palace,5.0,7.142,800.0,950.0,1050.0,00h–01h,jaune,0,0,0,1,1,1,85.70400000000001,2.097035850080787,1.791759469228055,6.68586094706836
155,Yaounde,Carrefour Bastos,Medical Center de L'hippodrome - La Cardiologie Par Excellence,13.0,3.139,850.0,1150.0,1450.0,13h–14h,vert,0,13,0,0,0,1,14.487692307692306,1.4204542127665951,2.6390573296152584,6.7464121285733745
156,Yaounde,Odza Petit Marché,Ngousso Santa Lucia,32.0,12.952,2250.0,2600.0,4250.0,13h–14h,vert,0,13,0,0,0,1,24.285,2.635622867166624,3.4965075614664802,7.719129840906732
157,Yaounde,Efoulan,Archidiocèse de Yaoundé,6.0,3.973,800.0,850.0,,08h–09h,jaune,0,8,1,0,1,1,39.73,1.6040232797326015,1.9459101490553132,6.68586094706836
158,Yaounde,Santa Lucia Mvan,YooMee de l'argence Général Express,8.0,0.844,550.0,600.0,750.0,21h–22h,vert,0,21,0,0,0,1,6.33,0.6119371251344021,2.1972245773362196,6.311734809152915
159,Yaounde,Complexe Santa Lucia,Fondation Medicale Frantz Fanon Bastos,28.0,7.949,1550.0,2050.0,,03h–04h,jaune,0,3,0,1,1,1,17.033571428571427,2.191541794200721,3.367295829986474,7.346655163176539
160,Yaounde,Playce carrefour,Vanking's Beauty-mendong,41.0,2.794,1950.0,3500.0,4550.0,14h–15h,vert,0,14,0,0,0,1,4.088780487804878,1.3334208715128224,3.7376696182833684,7.576097340623111
161,Yaounde,Montee Jouvence,Mimboman Chapelle,45.0,13.511,3700.0,,,08h–09h,vert,0,8,1,0,0,1,18.014666666666667,2.674906982508956,3.828641396489095,8.216358332386156
162,Yaounde,Lycee de Biyemassi,Playce carrefour,15.0,7.116,2100.0,2250.0,2400.0,15h–16h,jaune,0,15,0,0,1,1,28.464,2.0938374219635683,2.772588722239781,7.650168700845001
163,Yaounde,Djeuga Palace,Immeuble Happi,21.0,9.642,1450.0,1850.0,3000.0,17h–18h,vert,0,17,1,0,0,1,27.548571428571428,2.3648084361741777,3.091042453358316,7.280008252884188
165,Yaounde,Assemblée Nationale,Hôpital Général De Yaoundé,18.0,9.379,1450.0,2250.0,2700.0,05h–06h,vert,0,5,0,1,0,1,31.263333333333332,2.339784533983152,2.9444389791664403,7.280008252884188
166,Yaounde,Petit Genie D'Ebom,Gulfin,10.0,10.079,850.0,1150.0,,22h–23h,vert,0,22,0,1,0,1,60.474000000000004,2.4050514245385357,2.3978952727983707,6.7464121285733745
167,Yaounde,Avenue Germaine Ahidjo,Mvog Ada,6.0,1.45,500.0,500.0,700.0,13h–14h,vert,0,13,0,0,0,1,14.499999999999998,0.8960880245566356,1.9459101490553132,6.2166061010848646
168,Yaounde,Cite Verte,Dôvv distribution direction générale,17.0,4.979,1050.0,1250.0,1700.0,20h–21h,vert,0,20,0,0,0,1,17.57294117647059,1.7882533298987673,2.8903717578961645,6.957497370876951
169,Yaounde,Awae Escalier,Institut Petou,3.0,1.38,500.0,650.0,,19h–20h,vert,0,19,1,0,0,1,27.599999999999998,0.8671004876833833,1.3862943611198906,6.2166061010848646
170,Yaounde,Carrefour Bastos,Église EPC Paroisse Adna,9.0,2.88,950.0,1000.0,1050.0,02h–03h,gris,0,2,0,1,0,1,19.2,1.355835153635182,2.302585092994046,6.85751406254539
171,Yaounde,Mvog Mbi,Yaoundé,14.0,1.346,700.0,950.0,1250.0,14h–15h,orange,0,14,0,0,2,1,5.768571428571429,0.8527117502312838,2.70805020110221,6.55250788703459
172,Yaounde,Rue de Kondengui,Quartier Général,23.0,5.153,1150.0,1650.0,,10h–11h,gris,0,10,0,0,0,1,13.442608695652172,1.8169397677583532,3.1780538303479458,7.048386408721883
173,Yaounde,Carrefour Bastos,Yaounde Omnisports,12.0,7.084,1350.0,1500.0,2050.0,22h–23h,rouge,0,22,0,1,3,1,35.419999999999995,2.0898867995413744,2.5649493574615367,7.208600337960199
174,Yaounde,Nlongkak,Ambassade d'Allemagne,16.0,2.121,700.0,1200.0,1300.0,15h–16h,jaune,0,15,0,0,1,1,7.95375,1.1381534632886423,2.833213344056216,6.55250788703459
175,Yaounde,Avenue Monseigneur François Xavier Vogt,Mosquée de Ngousso,20.0,7.844,1150.0,1700.0,2300.0,12h–13h,vert,0,12,0,0,0,1,23.532000000000004,2.1797392629952,3.044522437723423,7.048386408721883
176,Yaounde,Petit Marché Mimboman,Raphaëlo Pizza,9.0,4.68,450.0,550.0,750.0,19h–20h,vert,0,19,1,0,0,1,31.2,1.7369512327330598,2.302585092994046,6.111467339502679
177,Yaounde,Monument de la réunification,Polyclinique Tsinga,19.0,4.18,1400.0,,2300.0,02h–03h,jaune,0,2,0,1,1,1,13.2,1.6448050562713916,2.995732273553991,7.244941546337007
178,Yaounde,Santa Lucia Mvan,El Dorado de Nkomo,20.0,5.115,1650.0,2050.0,2900.0,20h–21h,vert,0,20,0,0,0,1,15.345,1.8107447691391356,3.044522437723423,7.409136443920128
179,Yaounde,Rue 4.761,Cosmos Bar Emombo 2eme,4.0,3.458,550.0,700.0,,00h–01h,gris,0,0,0,1,0,1,51.870000000000005,1.494700234963677,1.6094379124341003,6.311734809152915
180,Yaounde,Polyclinique André Fouda,Karoka BBQ Service,5.0,0.685,500.0,650.0,850.0,07h–08h,vert,0,7,1,0,0,1,8.22,0.521765563804325,1.791759469228055,6.2166061010848646
181,Yaounde,Playce carrefour,Obili Pressing,16.0,4.685,1250.0,1950.0,2100.0,13h–14h,vert,0,13,0,0,0,1,17.568749999999998,1.7378311272024993,2.833213344056216,7.1316985104669115
182,Yaounde,Lycee de la Cita Verte,École Publique Mfandena,22.0,8.083,2650.0,2850.0,,07h–08h,vert,0,7,1,0,0,1,22.044545454545457,2.2064045345200767,3.1354942159291497,7.8826922062890254
183,Yaounde,Carrossel Temple de la Culture,Okui,17.0,7.343,850.0,,,10h–11h,orange,0,10,0,0,2,1,25.916470588235295,2.1214228639199373,2.8903717578961645,6.7464121285733745
184,Yaounde,Playce carrefour,Biyem-Assi,21.0,7.831,1150.0,1600.0,2600.0,14h–15h,vert,0,14,0,0,0,1,22.374285714285715,2.178268258486665,3.091042453358316,7.048386408721883
185,Yaounde,"Hôtel Tango, Elig Essono",Oilybia,5.0,8.983,500.0,600.0,850.0,13h–14h,vert,0,13,0,0,0,1,107.796,2.300883646354288,1.791759469228055,6.2166061010848646
186,Yaounde,Rue 4.761,Mahima Essos,6.0,2.873,800.0,,,01h–02h,gris,0,1,0,1,0,1,28.73,1.3540294005326152,1.9459101490553132,6.68586094706836
187,Yaounde,Rue de Kondengui,Supermache Dôvv,10.0,6.086,750.0,1000.0,1300.0,14h–15h,vert,0,14,0,0,0,1,36.516000000000005,1.9581210064432804,2.3978952727983707,6.621405651764134
188,Yaounde,Ministere des Finances,Lac Municipal,4.0,3.377,300.0,400.0,650.0,10h–11h,vert,0,10,0,0,0,1,50.654999999999994,1.4763635582087582,1.6094379124341003,5.707110264748875
189,Yaounde,Rue Manfred Otto Fouda,Jouvence International,4.0,0.569,800.0,900.0,1000.0,13h–14h,vert,0,13,0,0,0,1,8.535,0.4504384737508955,1.6094379124341003,6.68586094706836
190,Yaounde,Fecafoot,Lycée de Nkoleton,11.0,15.568,800.0,1050.0,1400.0,18h–19h,vert,0,18,1,0,0,1,84.91636363636364,2.807473124093283,2.4849066497880004,6.68586094706836
191,Yaounde,Odza Petit Marché,Terminus Odza,15.0,3.679,900.0,,,12h–13h,jaune,0,12,0,0,1,1,14.716,1.5430844118840792,2.772588722239781,6.803505257608338
192,Yaounde,Carrefour Bastos,Commissariat de Police du 9e Arrondissement Mendong,24.0,3.968,1250.0,2000.0,3500.0,02h–03h,vert,0,2,0,1,0,1,9.92,1.6030173446311777,3.2188758248682006,7.1316985104669115
193,Yaounde,Chefferie Traditionnelle Messa,Saint Augustin,19.0,5.495,1200.0,1800.0,,07h–08h,vert,0,7,1,0,0,1,17.35263157894737,1.871032650122563,2.995732273553991,7.0909098220799835
194,Yaounde,Tradex,"Quifeurou, Emana",4.0,13.372,850.0,950.0,1300.0,13h–14h,jaune,0,13,0,0,1,1,120.0,2.665281869251272,1.6094379124341003,6.7464121285733745
195,Yaounde,Rue 5.500,Eneo Cameroon Ngousso,5.0,3.028,500.0,600.0,850.0,18h–19h,vert,0,18,1,0,0,1,36.336000000000006,1.393269974856316,1.791759469228055,6.2166061010848646
196,Yaounde,Ministere des Finances,Monument de la Réunification,7.0,1.822,500.0,900.0,950.0,11h–12h,vert,0,11,0,0,0,1,15.617142857142857,1.0374458534306223,2.0794415416798357,6.2166061010848646
197,Yaounde,Lycee de Biyemassi,Odza petit marché,29.0,9.335,1800.0,2250.0,,14h–15h,jaune,0,14,0,0,1,1,19.313793103448276,2.3355361931337315,3.4011973816621555,7.496097345175956
198,Yaounde,Sous-Préfecture Nlongkak,Awae Escalier,34.0,9.458,1700.0,2250.0,3550.0,13h–14h,jaune,0,13,0,0,1,1,16.69058823529412,2.347367235765939,3.5553480614894135,7.438971592395862
199,Yaounde,Carrefour Bastos,Obili Institut Des Relations Internationales Du Cameroun,26.0,7.097,1550.0,2200.0,2750.0,13h–14h,vert,0,13,0,0,0,1,16.377692307692307,2.0914936227039775,3.295836866004329,7.346655163176539
200,Yaounde,Hôpital de la Casse,Yoyo Bar,22.0,5.458,2300.0,2450.0,2750.0,20h–21h,vert,0,20,0,0,0,1,14.885454545454547,1.8653196723360834,3.1354942159291497,7.741099090035366
201,Yaounde,Santa Lucia Mvan,Sélect,18.0,5.76,1650.0,,2450.0,20h–21h,jaune,0,20,0,0,1,1,19.2,1.9110228900548727,2.9444389791664403,7.409136443920128
202,Yaounde,L'institut Petou,Awae Escalier,8.0,3.308,600.0,650.0,1050.0,17h–18h,vert,0,17,1,0,0,1,24.81,1.4604737592941421,2.1972245773362196,6.398594934535208
203,Yaounde,Gendarmerie Nationale-Légion du Centre,Hôpital Général De Yaoundé,28.0,7.899,2650.0,2850.0,,15h–16h,orange,0,15,0,0,2,1,16.92642857142857,2.185938910874725,3.367295829986474,7.8826922062890254
204,Yaounde,Rue de Kondengui,Lycee d'Anguissa,6.0,2.022,550.0,700.0,900.0,16h–17h,vert,0,16,0,0,0,1,20.219999999999995,1.1059188638505477,1.9459101490553132,6.311734809152915
205,Yaounde,College la Retraite,Moabi Voyages,9.0,1.187,1250.0,1600.0,1750.0,13h–14h,vert,0,13,0,0,0,1,7.913333333333334,0.7825307416946308,2.302585092994046,7.1316985104669115
206,Yaounde,Carrefour Bastos,Omnisport Stadium annex1,15.0,3.968,800.0,1100.0,1750.0,12h–13h,vert,0,12,0,0,0,1,15.872,1.6030173446311777,2.772588722239781,6.68586094706836
207,Yaounde,Niki Mokolo,Mairie De Yaoundé IV,14.0,7.476,1400.0,1750.0,2200.0,05h–06h,vert,0,5,0,1,0,1,32.04,2.1372386404060526,2.70805020110221,7.244941546337007
208,Yaounde,Lycee de la Cita Verte,Mvog Mbi,18.0,5.962,1950.0,2100.0,,07h–08h,jaune,0,7,1,0,1,1,19.873333333333335,1.940466789389247,2.9444389791664403,7.576097340623111
209,Yaounde,Awae Escalier,Elig Essono,34.0,7.867,1500.0,2100.0,3350.0,16h–17h,vert,0,16,0,0,0,1,13.882941176470588,2.18233652039787,3.5553480614894135,7.313886831633462
210,Yaounde,Auberge Bleu Odza,Express Union Agence de Eleveur,48.0,9.038,3350.0,3550.0,,19h–20h,jaune,0,19,1,0,1,1,11.2975,2.3063778912327417,3.8918202981106265,8.11701408773731
211,Yaounde,Kazoo Dragage,Marché d'Etoudi,13.0,5.033,1450.0,,,12h–13h,jaune,0,12,0,0,1,1,23.22923076923077,1.7972443994586247,2.6390573296152584,7.280008252884188
212,Yaounde,Nkolmesseng Petit Paris,Nkozoa,26.0,7.072,3550.0,,,02h–03h,jaune,0,2,0,1,1,1,16.32,2.088401283051308,3.295836866004329,8.174984532943087
213,Yaounde,Marché d'Etoudi,Avenue Germaine Ahidjo,21.0,7.315,900.0,1300.0,2250.0,14h–15h,orange,0,14,0,0,2,1,20.900000000000002,2.118061112644891,3.091042453358316,6.803505257608338
214,Yaounde,Carrossel Temple de la Culture,Mahima,18.0,2.136,900.0,1250.0,1950.0,19h–20h,vert,0,19,1,0,0,1,7.120000000000001,1.1429481024881614,2.9444389791664403,6.803505257608338
215,Yaounde,K-Dreams,Biteng,13.0,4.507,750.0,1050.0,1750.0,11h–12h,vert,0,11,0,0,0,1,20.80153846153846,1.7060200102803444,2.6390573296152584,6.621405651764134
216,Yaounde,Fecafoot,Emana,16.0,11.86,1150.0,1400.0,2500.0,17h–18h,vert,0,17,1,0,0,1,44.475,2.554121718809473,2.833213344056216,7.048386408721883
217,Yaounde,Hôpital Jamot Urgences,"Quifeurou, Emana",12.0,6.278,750.0,1050.0,1950.0,08h–09h,vert,0,8,1,0,0,1,31.389999999999997,1.984856099189968,2.5649493574615367,6.621405651764134
218,Yaounde,Santa Lucia Mvan,Polyclinique Innov'a,6.0,3.649,500.0,600.0,950.0,21h–22h,vert,0,21,0,0,0,1,36.489999999999995,1.5366521427084476,1.9459101490553132,6.2166061010848646
219,Yaounde,Marché d'Ekounou,Carrefour Ekounou,7.0,1.058,600.0,,,13h–14h,vert,0,13,0,0,0,1,9.06857142857143,0.7217346374118578,2.0794415416798357,6.398594934535208
220,Yaounde,Lycee de Biyemassi,Tradex Ahala,22.0,9.152,2100.0,2200.0,2900.0,14h–15h,jaune,0,14,0,0,1,1,24.96,2.3176707304120865,3.1354942159291497,7.650168700845001
221,Yaounde,Maison DAMAS,Maison Rose Damase,4.0,0.292,450.0,600.0,800.0,14h–15h,vert,0,14,0,0,0,1,4.38,0.2561914053604101,1.6094379124341003,6.111467339502679
222,Yaounde,Dja'ankeu,Carrefour Bastos,17.0,3.919,1000.0,1450.0,2350.0,21h–22h,vert,0,21,0,0,0,1,13.831764705882353,1.5931052578132028,2.8903717578961645,6.90875477931522
223,Yaounde,Santa Lucia Mvan,Oumarou,6.0,9.167,650.0,700.0,950.0,21h–22h,vert,0,21,0,0,0,1,91.66999999999999,2.3191471812930238,1.9459101490553132,6.478509642208569
224,Yaounde,Fecafoot,College la Retraite,7.0,13.468,800.0,900.0,1050.0,17h–18h,vert,0,17,1,0,0,1,115.44,2.6719393140898515,2.0794415416798357,6.68586094706836
671,Yaounde,Rue 4.523,Ceper,21.0,1.763,1000.0,1450.0,,15h–16h,vert,0,15,0,0,0,1,5.037142857142857,1.0163170459412794,3.091042453358316,6.90875477931522
225,Yaounde,Elig Essono,Gare Voyageur Camrail,6.0,0.485,400.0,550.0,900.0,08h–09h,vert,0,8,1,0,0,1,4.85,0.3954147722546629,1.9459101490553132,5.993961427306569
226,Yaounde,Odza Petit Marché,Tradex,28.0,13.283,1850.0,,3800.0,13h–14h,vert,0,13,0,0,0,1,28.463571428571427,2.659070018880491,3.367295829986474,7.523481312573497
227,Yaounde,Rue 5.549,Chapelle Essos,34.0,2.453,2100.0,,,13h–14h,vert,0,13,0,0,0,1,4.328823529411765,1.2392434184078553,3.5553480614894135,7.650168700845001
228,Yaounde,Marché de Nsam,Paroisse Saint Esprit de Mvolye,4.0,1.48,600.0,800.0,,15h–16h,vert,0,15,0,0,0,1,22.2,0.9082585601768908,1.6094379124341003,6.398594934535208
229,Yaounde,Odza Petit Marché,Rue 8.253,6.0,8.081,400.0,450.0,700.0,20h–21h,vert,0,20,0,0,0,1,80.80999999999999,2.2061843187076913,1.9459101490553132,5.993961427306569
230,Yaounde,Playce carrefour,Touristique,12.0,2.421,800.0,1100.0,1400.0,14h–15h,vert,0,14,0,0,0,1,12.104999999999999,1.2299329059954676,2.5649493574615367,6.68586094706836
231,Yaounde,Marché d'Etoudi,Meupeh & Cie,7.0,1.422,1250.0,1400.0,,13h–14h,vert,0,13,0,0,0,1,12.188571428571429,0.8845936451309006,2.0794415416798357,7.1316985104669115
232,Yaounde,Odza Petit Marché,Stade Ahmadou Ahidjo,31.0,12.101,1700.0,,4000.0,13h–14h,vert,0,13,0,0,0,1,23.421290322580646,2.5726885631715337,3.4657359027997265,7.438971592395862
233,Yaounde,Santa Lucia Mvan,SIL,6.0,1.185,500.0,550.0,700.0,21h–22h,vert,0,21,0,0,0,1,11.85,0.7816158285475535,1.9459101490553132,6.2166061010848646
234,Yaounde,Rue de Kondengui,Avenue Marc Vivien Foe,12.0,2.022,850.0,1150.0,1450.0,13h–14h,vert,0,13,0,0,0,1,10.109999999999998,1.1059188638505477,2.5649493574615367,6.7464121285733745
235,Yaounde,Playce carrefour,Obili Pressing,16.0,4.685,1250.0,1950.0,2100.0,13h–14h,vert,0,13,0,0,0,1,17.568749999999998,1.7378311272024993,2.833213344056216,7.1316985104669115
236,Yaounde,Carrefour Bastos,Chapelle Mvog Mbi,21.0,3.965,1250.0,1750.0,2250.0,12h–13h,vert,0,12,0,0,0,1,11.32857142857143,1.602413297497136,3.091042453358316,7.1316985104669115
237,Yaounde,Playce carrefour,Immeuble stv,18.0,4.28,1100.0,1550.0,1950.0,14h–15h,vert,0,14,0,0,0,1,14.266666666666667,1.6639260977181702,2.9444389791664403,7.00397413672268
238,Yaounde,Mansel Hôtel,Tongolo,13.0,5.04,950.0,1300.0,,08h–09h,gris,0,8,1,0,0,1,23.26153846153846,1.7984040119467235,2.6390573296152584,6.85751406254539
239,Yaounde,La Cave de Pakita,Basilique Marie Reine des Apôtres,12.0,4.697,1200.0,1550.0,1800.0,21h–22h,vert,0,21,0,0,0,1,23.485,1.7399397204982585,2.5649493574615367,7.0909098220799835
240,Yaounde,Playce carrefour,National Passport Production Center,23.0,5.546,1600.0,1850.0,2350.0,14h–15h,vert,0,14,0,0,0,1,14.46782608695652,1.8788541760789887,3.1780538303479458,7.3783837129967145
241,Yaounde,Rue 5.549,Université protestante d'afrique centrale,22.0,2.561,2000.0,2200.0,2550.0,13h–14h,jaune,0,13,0,0,1,1,6.984545454545455,1.2700414042956407,3.1354942159291497,7.601402334583733
242,Yaounde,Chefferie Etetak,Rond Point Nlongkak,27.0,6.872,1150.0,1750.0,,15h–16h,vert,0,15,0,0,0,1,15.27111111111111,2.063312159749952,3.332204510175204,7.048386408721883
243,Yaounde,Hôtel du Plateau,Hopital,15.0,4.04,700.0,950.0,1600.0,11h–12h,vert,0,11,0,0,0,1,16.16,1.6174060820832772,2.772588722239781,6.55250788703459
244,Yaounde,Fecafoot,Gendarmerie Nationale de Madagascar,8.0,16.623,950.0,1050.0,1200.0,17h–18h,vert,0,17,1,0,0,1,120.0,2.8692048670822325,2.1972245773362196,6.85751406254539
245,Yaounde,Lycee de Biyemassi,Olezoa Blaz Fashion,9.0,2.829,1650.0,1800.0,1900.0,15h–16h,vert,0,15,0,0,0,1,18.860000000000003,1.3426036724951576,2.302585092994046,7.409136443920128
246,Yaounde,Lycee de Biyemassi,Abattoir de Yaoundé,30.0,4.895,2050.0,,4150.0,14h–15h,jaune,0,14,0,0,1,1,9.79,1.7741045339893342,3.4339872044851463,7.62608275807238
247,Yaounde,La Regionale,Touristique Express,21.0,3.155,1000.0,1250.0,,17h–18h,jaune,0,17,1,0,1,1,9.014285714285714,1.4243124283074113,3.091042453358316,6.90875477931522
248,Yaounde,Nkolmesseng Apres Le Chef,Maetur Mimboman,16.0,7.043,1800.0,1950.0,,09h–10h,vert,0,9,1,0,0,1,26.411250000000003,2.084802147921932,2.833213344056216,7.496097345175956
249,Yaounde,Deuxième Carrefour Nkolbisson,Camp Sonel Essos,39.0,12.35,2200.0,3100.0,,19h–20h,vert,0,19,1,0,0,1,19.0,2.5915163848462583,3.6888794541139363,7.696667081526462
250,Yaounde,Playce carrefour,Olezoa Blaz Fashion,13.0,4.925,1350.0,1450.0,1750.0,14h–15h,vert,0,14,0,0,0,1,22.73076923076923,1.7791806870211948,2.6390573296152584,7.208600337960199
251,Yaounde,Carrefour Bastos,Campost,14.0,3.031,700.0,1000.0,1550.0,13h–14h,vert,0,13,0,0,0,1,12.99,1.3940144841350288,2.70805020110221,6.55250788703459
252,Yaounde,Tsinga,Route Nationale 1,7.0,3.621,1400.0,1600.0,2250.0,23h–24h,rouge,0,23,0,1,3,1,31.037142857142857,1.5306111318881295,2.0794415416798357,7.244941546337007
253,Yaounde,Auberge Bleu Odza,Marché d'Etoudi,38.0,17.097,2900.0,3050.0,4850.0,19h–20h,jaune,0,19,1,0,1,1,26.99526315789474,2.8957461786780643,3.6635616461296463,7.972810784121404
254,Yaounde,Gare Voyageur Camrail,Maison Don Bosco,4.0,1.865,1750.0,1900.0,2050.0,09h–10h,vert,0,9,1,0,0,1,27.975,1.052568350166703,1.6094379124341003,7.467942332285852
255,Yaounde,Mairie Tsinga,Boulangerie d'Essomba,24.0,8.248,1900.0,2300.0,3000.0,15h–16h,vert,0,15,0,0,0,1,20.619999999999997,2.2244073119300216,3.2188758248682006,7.550135342488429
256,Yaounde,Carrefour Bastos,Agence Française de Voyages,7.0,3.541,550.0,750.0,1000.0,02h–03h,orange,0,2,0,1,2,1,30.35142857142857,1.5131472521158142,2.0794415416798357,6.311734809152915
